Date,UAL,V,LYFT,COST,ABNB,AMZN,COUR,UBER,AXP,MAR,TWTR,NFLX,AAL,ZM,DAL,MA,HLT,WMT
2019-08-05,85.589996,168.860001,59.509998,265.100006,0.0,1765.130005,0.0,39.049999,120.720001,130.339996,40.369999,307.630005,28.530001,89.690002,57.82,256.839996,91.349998,105.82
2019-08-06,85.459999,172.479996,58.700001,269.309998,0.0,1787.829956,0.0,39.150002,122.550003,128.490005,41.32,310.100006,28.360001,90.43,58.790001,264.679993,92.559998,107.269997
2019-08-07,86.480003,175.320007,60.290001,274.299988,0.0,1793.400024,0.0,39.700001,123.540001,127.82,41.73,304.290009,28.629999,92.449997,59.240002,269.309998,93.400002,108.199997
2019-08-08,87.629997,179.899994,62.099998,274.799988,0.0,1832.890015,0.0,42.970001,125.290001,130.339996,42.07,315.899994,29.08,95.769997,60.029999,278.040009,95.769997,108.519997
2019-08-09,86.980003,179.050003,59.119999,273.940002,0.0,1807.579956,0.0,40.049999,126.169998,132.460007,41.529999,308.929993,28.780001,94.199997,59.529999,274.950012,95.580002,107.279999
2019-08-12,84.709999,176.339996,56.18,271.309998,0.0,1784.920044,0.0,37.0,123.949997,130.009995,40.48,310.829987,27.639999,92.160004,58.66,270.0,93.879997,105.220001
2019-08-13,84.559998,178.610001,58.080002,276.26001,0.0,1824.339966,0.0,36.450001,126.32,132.410004,41.810001,312.279999,27.51,95.449997,58.84,274.529999,95.260002,107.410004
2019-08-14,81.949997,173.509995,54.490002,268.149994,0.0,1762.959961,0.0,33.959999,122.650002,126.849998,40.650002,299.109985,26.1,92.650002,57.23,267.149994,92.010002,106.199997
2019-08-15,81.620003,176.270004,52.799999,271.519989,0.0,1776.119995,0.0,33.220001,122.379997,126.699997,40.09,295.76001,25.41,90.639999,57.110001,271.890015,91.610001,112.690002
2019-08-16,82.940002,178.229996,52.470001,274.100006,0.0,1792.569946,0.0,35.23,124.629997,128.820007,40.580002,302.799988,25.790001,92.529999,58.040001,274.359985,93.010002,112.989998
2019-08-19,83.889999,179.740005,51.68,275.609985,0.0,1816.119995,0.0,34.610001,124.400002,130.570007,41.700001,309.380005,26.1,93.169998,58.189999,278.070007,93.459999,113.809998
2019-08-20,84.029999,179.240005,53.650002,272.970001,0.0,1801.380005,0.0,35.290001,121.419998,130.679993,42.290001,298.98999,25.83,91.410004,57.68,277.040009,92.730003,112.050003
2019-08-21,85.290001,180.940002,54.150002,275.679993,0.0,1823.540039,0.0,34.91,122.5,128.350006,42.799999,297.809998,26.42,93.010002,58.009998,282.01001,91.620003,112.019997
2019-08-22,85.559998,180.089996,51.360001,279.920013,0.0,1804.660034,0.0,34.0,122.269997,128.119995,42.18,296.929993,26.530001,93.879997,57.959999,280.769989,92.410004,111.910004
2019-08-23,82.529999,175.229996,49.110001,274.01001,0.0,1749.619995,0.0,33.43,117.760002,125.099998,41.0,291.440002,25.42,91.629997,56.200001,271.890015,91.080002,110.830002
2019-08-26,83.580002,177.589996,51.209999,278.459991,0.0,1768.869995,0.0,33.310001,118.529999,126.230003,41.439999,294.980011,25.190001,91.760002,56.279999,276.429993,91.650002,111.989998
2019-08-27,81.940002,178.380005,49.610001,292.380005,0.0,1761.829956,0.0,33.110001,117.75,125.349998,42.139999,291.029999,24.450001,91.730003,56.139999,276.640015,91.129997,112.419998
2019-08-28,82.449997,178.669998,48.84,294.48999,0.0,1764.25,0.0,32.59,119.089996,125.339996,41.68,291.769989,25.33,90.160004,56.68,278.23999,91.910004,112.720001
2019-08-29,84.690002,181.169998,49.73,296.570007,0.0,1786.400024,0.0,32.759998,120.739998,125.730003,42.490002,296.779999,26.32,90.870003,57.880001,281.380005,92.540001,114.080002
2019-08-30,84.309998,180.820007,48.970001,294.76001,0.0,1776.290039,0.0,32.57,120.370003,126.059998,42.650002,293.75,26.309999,91.669998,57.860001,281.369995,92.370003,114.260002
2019-09-03,83.150002,179.199997,45.419998,292.049988,0.0,1789.839966,0.0,30.700001,117.599998,124.269997,41.959999,289.290009,26.51,92.459999,57.290001,280.109985,91.309998,114.639999
2019-09-04,83.910004,181.770004,46.349998,296.119995,0.0,1800.619995,0.0,31.99,118.400002,125.690002,43.360001,291.519989,27.0,93.529999,57.23,286.100006,92.300003,115.910004
2019-09-05,85.839996,184.729996,46.400002,296.970001,0.0,1840.719971,0.0,32.509998,120.669998,128.460007,45.299999,293.25,27.690001,92.690002,58.189999,292.079987,93.470001,115.440002
2019-09-06,86.300003,185.740005,44.5,303.76001,0.0,1833.51001,0.0,31.860001,120.190002,129.429993,45.419998,290.170013,27.790001,85.410004,57.98,291.380005,93.739998,114.730003
2019-09-09,87.330002,181.550003,44.380001,299.0,0.0,1831.349976,0.0,32.240002,119.919998,129.910004,44.259998,294.339996,28.440001,78.650002,58.110001,283.359985,92.529999,116.330002
2019-09-10,87.559998,176.350006,45.450001,297.0,0.0,1820.550049,0.0,33.509998,117.309998,131.690002,43.25,287.98999,29.120001,80.349998,58.639999,272.329987,93.580002,116.050003
2019-09-11,88.379997,174.979996,46.529999,290.690002,0.0,1822.98999,0.0,34.0,118.0,133.089996,43.25,288.269989,29.76,80.709999,58.779999,269.950012,95.18,116.019997
2019-09-12,89.379997,177.979996,46.990002,289.890015,0.0,1843.550049,0.0,34.07,119.019997,132.509995,43.200001,288.859985,29.940001,81.529999,59.439999,276.399994,94.769997,116.919998
2019-09-13,91.349998,177.270004,46.099998,291.899994,0.0,1839.339966,0.0,33.25,119.199997,133.990005,42.630001,294.149994,29.950001,78.849998,60.009998,276.320007,96.050003,117.43
2019-09-16,88.760002,176.110001,47.790001,288.690002,0.0,1807.839966,0.0,34.43,117.639999,130.479996,42.759998,294.290009,27.77,80.669998,59.07,274.079987,93.660004,115.57
2019-09-17,89.980003,176.449997,48.060001,291.410004,0.0,1822.550049,0.0,34.290001,119.050003,130.559998,43.240002,298.600006,28.639999,84.639999,59.369999,276.25,94.860001,116.510002
2019-09-18,90.230003,175.289993,46.619999,292.429993,0.0,1817.459961,0.0,34.259998,118.739998,130.190002,43.240002,291.559998,28.6,84.550003,59.310001,275.100006,95.349998,117.160004
2019-09-19,89.419998,175.960007,47.279999,287.829987,0.0,1821.5,0.0,33.82,117.790001,129.550003,42.93,286.600006,28.299999,84.620003,58.689999,275.910004,95.779999,117.110001
2019-09-20,89.089996,174.059998,46.43,286.359985,0.0,1794.160034,0.0,32.599998,116.800003,126.970001,43.23,270.75,27.99,82.629997,58.630001,271.170013,95.220001,116.980003
2019-09-23,88.209999,174.910004,45.310001,287.570007,0.0,1785.300049,0.0,33.0,118.239998,125.849998,43.380001,265.920013,27.5,82.620003,58.02,273.149994,94.25,117.620003
2019-09-24,88.300003,174.479996,41.880001,287.910004,0.0,1741.609985,0.0,31.299999,118.169998,122.269997,41.419998,254.589996,27.0,80.019997,58.0,271.119995,92.220001,118.400002
2019-09-25,89.169998,175.279999,41.779999,288.51001,0.0,1768.329956,0.0,31.68,119.120003,123.029999,42.5,264.75,27.440001,79.599998,58.310001,272.75,92.769997,118.470001
2019-09-26,88.449997,175.649994,41.900002,288.26001,0.0,1739.839966,0.0,31.57,118.910004,121.669998,42.439999,263.309998,27.190001,79.75,58.779999,273.890015,92.010002,118.300003
2019-09-27,88.139999,174.0,41.349998,285.950012,0.0,1725.449951,0.0,30.290001,118.589996,120.769997,41.349998,263.079987,27.01,76.040001,58.279999,269.130005,91.449997,118.449997
2019-09-30,88.410004,172.009995,40.84,288.109985,0.0,1735.910034,0.0,30.469999,118.279999,124.370003,41.200001,267.619995,26.969999,76.199997,57.599998,271.570007,93.110001,118.68
2019-10-01,87.839996,174.289993,39.57,283.929993,0.0,1735.650024,0.0,29.15,116.699997,123.400002,40.25,269.579987,26.799999,75.809998,57.009998,270.940002,92.150002,117.849998
2019-10-02,83.690002,169.830002,38.389999,285.109985,0.0,1713.22998,0.0,29.0,112.860001,120.330002,39.700001,268.029999,25.370001,73.849998,54.349998,264.480011,90.940002,116.120003
2019-10-03,83.269997,172.869995,39.52,289.0,0.0,1724.420044,0.0,29.719999,112.550003,119.019997,40.0,268.149994,25.27,76.830002,52.830002,268.290009,91.989998,116.309998
2019-10-04,84.290001,175.979996,39.16,291.670013,0.0,1739.650024,0.0,29.67,114.410004,120.860001,40.360001,272.790009,25.83,76.529999,53.810001,274.059998,93.349998,118.160004
2019-10-07,84.849998,174.899994,39.240002,293.410004,0.0,1732.660034,0.0,30.370001,113.650002,119.199997,40.799999,274.459991,25.83,76.989998,53.360001,272.190002,91.0,117.230003
2019-10-08,84.690002,172.419998,38.66,291.890015,0.0,1705.51001,0.0,29.280001,112.540001,117.669998,39.700001,270.720001,26.26,73.589996,53.200001,267.070007,90.699997,117.580002
2019-10-09,86.459999,174.880005,38.200001,296.899994,0.0,1721.98999,0.0,29.07,113.919998,118.489998,39.5,267.529999,27.07,72.860001,53.919998,272.23999,91.5,118.93
2019-10-10,87.339996,174.880005,37.700001,297.140015,0.0,1720.26001,0.0,28.870001,115.019997,118.190002,39.540001,280.480011,27.18,71.010002,53.099998,273.829987,91.550003,119.610001
2019-10-11,87.150002,177.059998,39.485001,297.600006,0.0,1731.920044,0.0,30.129999,116.400002,121.18,40.360001,282.929993,27.360001,71.349998,52.950001,275.910004,93.43,120.239998
2019-10-14,86.970001,177.360001,39.799999,297.519989,0.0,1736.430054,0.0,31.120001,116.389999,120.099998,39.779999,285.529999,27.620001,70.800003,52.990002,276.380005,91.529999,119.169998
2019-10-15,87.879997,178.75,41.080002,298.390015,0.0,1767.380005,0.0,32.0,117.589996,121.110001,40.279999,284.25,28.27,71.110001,53.639999,278.559998,91.660004,119.529999
2019-10-16,89.699997,177.869995,40.509998,298.779999,0.0,1777.430054,0.0,31.870001,117.410004,121.089996,39.91,286.279999,28.049999,67.690002,53.169998,278.269989,92.199997,119.419998
2019-10-17,89.459999,177.940002,41.669998,302.399994,0.0,1787.47998,0.0,32.619999,119.099998,120.57,39.610001,293.350006,27.93,67.029999,53.369999,276.51001,92.199997,119.839996
2019-10-18,90.089996,175.710007,40.790001,302.859985,0.0,1757.51001,0.0,32.060001,116.760002,121.050003,38.990002,275.299988,28.219999,66.080002,53.830002,270.630005,91.150002,119.139999
2019-10-21,90.779999,176.429993,40.880001,301.079987,0.0,1785.660034,0.0,31.41,119.050003,123.0,40.09,278.049988,28.620001,65.769997,54.580002,274.299988,92.389999,119.739998
2019-10-22,89.709999,170.860001,43.560001,299.970001,0.0,1765.72998,0.0,32.529999,118.610001,122.050003,38.810001,266.690002,28.26,62.0,54.650002,261.26001,90.730003,119.580002
2019-10-23,89.900002,171.320007,43.080002,297.320007,0.0,1762.170044,0.0,33.049999,116.489998,123.489998,38.830002,271.269989,28.290001,62.060001,53.810001,260.850006,95.769997,119.349998
2019-10-24,89.809998,176.160004,43.720001,297.049988,0.0,1780.780029,0.0,33.279999,116.410004,124.300003,30.75,271.5,29.41,64.519997,53.790001,268.75,96.910004,119.099998
2019-10-25,91.639999,177.850006,44.540001,296.5,0.0,1761.329956,0.0,32.709999,118.260002,126.18,30.299999,276.820007,30.860001,63.450001,54.599998,270.190002,97.690002,119.040001
2019-10-28,92.190002,179.839996,44.419998,298.940002,0.0,1777.079956,0.0,33.220001,118.580002,126.599998,30.059999,281.859985,31.360001,66.559998,55.169998,275.929993,97.190002,119.220001
2019-10-29,91.029999,177.630005,43.68,295.859985,0.0,1762.709961,0.0,32.419998,117.419998,126.529999,29.85,281.209991,30.92,65.489998,55.380001,274.290009,97.309998,117.150002
2019-10-30,91.669998,179.25,44.110001,299.839996,0.0,1779.98999,0.0,33.75,118.07,126.440002,29.860001,291.450012,30.290001,70.0,55.32,277.149994,97.32,118.099998
2019-10-31,90.839996,178.860001,41.439999,297.109985,0.0,1776.660034,0.0,31.5,117.279999,126.550003,29.969999,287.410004,30.059999,69.889999,55.080002,276.809998,96.959999,117.260002
2019-11-01,91.650002,180.929993,42.98,296.089996,0.0,1791.439941,0.0,31.370001,119.139999,128.080002,29.620001,286.809998,30.559999,70.389999,56.02,279.049988,96.309998,117.620003
2019-11-04,92.389999,178.949997,42.830002,296.820007,0.0,1804.660034,0.0,31.08,119.620003,130.160004,30.049999,292.859985,30.950001,70.120003,56.880001,276.329987,97.989998,117.57
2019-11-05,93.120003,176.369995,41.369999,299.179993,0.0,1801.709961,0.0,28.02,118.769997,133.690002,29.809999,288.029999,31.18,66.889999,57.509998,269.0,100.150002,118.860001
2019-11-06,93.339996,176.770004,42.919998,301.570007,0.0,1795.77002,0.0,26.940001,119.690002,132.580002,29.540001,288.589996,30.959999,66.830002,57.580002,269.859985,99.57,119.5
2019-11-07,93.800003,178.429993,43.290001,305.209991,0.0,1788.199951,0.0,27.379999,121.279999,133.059998,29.049999,289.570007,30.889999,66.809998,57.66,272.790009,98.93,120.230003
2019-11-08,93.440002,178.970001,43.23,302.619995,0.0,1785.880005,0.0,27.01,121.470001,133.199997,29.209999,291.570007,30.76,69.849998,57.580002,274.890015,99.089996,119.440002
2019-11-11,93.529999,179.539993,42.970001,300.839996,0.0,1771.650024,0.0,27.139999,120.900002,131.75,29.34,294.179993,30.59,68.389999,57.209999,277.0,98.129997,119.040001
2019-11-12,92.720001,179.740005,42.330002,300.5,0.0,1778.0,0.0,26.700001,120.889999,132.529999,29.049999,292.01001,29.52,68.0,57.220001,277.140015,98.089996,119.120003
2019-11-13,92.419998,179.410004,43.299999,302.899994,0.0,1753.109985,0.0,26.709999,120.260002,133.649994,29.08,283.109985,28.66,68.010002,56.5,278.070007,97.760002,120.980003
2019-11-14,92.519997,179.75,41.919998,304.589996,0.0,1754.599976,0.0,25.99,120.93,134.550003,28.889999,289.619995,28.77,67.739998,56.549999,279.630005,98.849998,120.650002
2019-11-15,92.510002,179.770004,43.040001,303.660004,0.0,1739.48999,0.0,26.790001,120.760002,135.520004,29.25,295.029999,28.860001,70.010002,56.849998,280.779999,99.690002,118.870003
2019-11-18,92.769997,179.660004,44.860001,304.540009,0.0,1752.530029,0.0,26.75,119.660004,135.679993,29.49,302.570007,28.6,70.080002,57.080002,280.859985,100.169998,120.25
2019-11-19,93.290001,182.770004,44.150002,302.23999,0.0,1752.790039,0.0,27.049999,120.0,135.470001,29.440001,302.600006,29.290001,69.639999,57.07,285.309998,100.209999,119.889999
2019-11-20,91.699997,181.660004,43.950001,300.570007,0.0,1745.530029,0.0,28.030001,119.300003,132.710007,29.17,305.160004,28.23,70.989998,55.669998,285.380005,99.260002,119.129997
2019-11-21,90.970001,179.889999,46.759998,300.269989,0.0,1734.709961,0.0,29.459999,118.800003,132.979996,29.790001,311.690002,27.93,69.919998,55.310001,284.450012,99.080002,119.860001
2019-11-22,91.779999,179.470001,46.459999,299.309998,0.0,1745.719971,0.0,29.559999,119.059998,136.25,30.030001,310.480011,28.68,73.160004,56.110001,282.570007,101.220001,119.360001
2019-11-25,92.519997,180.970001,48.939999,299.049988,0.0,1773.839966,0.0,29.110001,120.599998,137.979996,30.540001,315.549988,28.99,74.550003,56.349998,287.609985,103.089996,118.919998
2019-11-26,92.760002,182.550003,49.0,301.23999,0.0,1796.939941,0.0,29.530001,119.790001,140.080002,30.959999,312.48999,29.049999,75.160004,57.459999,289.380005,105.32,119.190002
2019-11-27,93.050003,184.369995,49.369999,300.76001,0.0,1818.51001,0.0,29.49,120.330002,141.339996,31.17,315.929993,28.950001,74.080002,57.07,291.700012,106.370003,118.760002
2019-11-29,92.800003,184.509995,48.98,299.809998,0.0,1800.800049,0.0,29.6,120.120003,140.360001,30.91,314.660004,28.74,74.5,57.310001,292.230011,105.0,119.089996
2019-12-02,91.629997,181.789993,47.389999,297.390015,0.0,1781.599976,0.0,28.98,117.260002,140.429993,30.42,309.98999,28.08,68.93,56.75,286.470001,104.75,119.279999
2019-12-03,88.870003,181.899994,47.509998,295.670013,0.0,1769.959961,0.0,29.02,116.57,138.559998,29.969999,306.160004,27.290001,70.019997,55.619999,287.089996,103.949997,118.669998
2019-12-04,88.169998,180.600006,47.314999,296.519989,0.0,1760.689941,0.0,29.059999,117.940002,139.259995,30.0,304.320007,27.379999,69.959999,56.060001,286.839996,104.18,118.690002
2019-12-05,87.860001,181.889999,45.064999,293.100006,0.0,1740.47998,0.0,28.65,118.279999,140.300003,30.040001,302.859985,27.24,69.669998,55.880001,289.850006,104.910004,118.660004
2019-12-06,88.580002,182.169998,45.200001,294.950012,0.0,1751.599976,0.0,27.860001,120.610001,142.289993,30.190001,307.350006,27.73,62.740002,56.139999,290.399994,105.470001,119.779999
2019-12-09,87.610001,182.919998,45.419998,295.160004,0.0,1749.51001,0.0,27.68,120.459999,141.350006,30.209999,302.5,27.49,65.940002,55.799999,289.059998,104.75,119.360001
2019-12-10,86.510002,182.259995,45.259998,295.779999,0.0,1739.209961,0.0,27.889999,120.900002,140.570007,29.84,293.119995,27.0,64.57,55.529999,288.609985,104.699997,119.139999
2019-12-11,87.019997,182.009995,47.360001,295.299988,0.0,1748.719971,0.0,28.42,120.639999,142.75,30.549999,298.929993,26.860001,63.52,55.080002,290.049988,105.699997,119.0
2019-12-12,88.470001,182.639999,46.599998,297.339996,0.0,1760.329956,0.0,28.690001,122.639999,145.100006,30.299999,298.440002,27.719999,62.490002,56.689999,292.209991,106.519997,119.760002
2019-12-13,87.580002,185.139999,46.75,291.869995,0.0,1760.939941,0.0,28.49,124.720001,146.160004,30.389999,298.5,27.48,63.540001,56.73,296.089996,107.199997,120.290001
2019-12-16,88.629997,186.240005,47.93,293.5,0.0,1769.209961,0.0,30.049999,123.68,147.899994,30.969999,304.209991,27.92,66.349998,58.419998,296.959991,108.480003,120.540001
2019-12-17,89.360001,185.520004,47.5,295.549988,0.0,1790.660034,0.0,29.75,124.949997,148.910004,30.700001,315.480011,28.280001,66.169998,58.689999,296.0,108.800003,121.279999
2019-12-18,88.839996,184.899994,47.009998,291.869995,0.0,1784.030029,0.0,30.129999,124.260002,149.550003,31.68,320.799988,28.0,67.599998,58.580002,294.73999,109.25,119.860001
2019-12-19,89.220001,186.539993,46.279999,293.709991,0.0,1792.280029,0.0,29.99,124.830002,150.039993,32.029999,332.220001,28.549999,68.18,59.139999,297.529999,110.339996,120.080002
2019-12-20,89.279999,188.0,47.919998,294.829987,0.0,1786.5,0.0,30.450001,125.769997,150.800003,32.130001,336.899994,29.040001,66.93,58.970001,298.570007,111.419998,120.290001
2019-12-23,89.440002,187.080002,45.540001,293.309998,0.0,1793.0,0.0,30.33,124.489998,151.240005,32.43,333.100006,29.299999,66.150002,59.439999,297.269989,111.279999,119.029999
2019-12-24,89.150002,187.570007,45.700001,294.230011,0.0,1789.209961,0.0,30.440001,124.739998,151.5,32.5,333.200012,29.18,66.459999,59.389999,297.480011,111.370003,119.510002
2019-12-26,89.260002,189.160004,45.73,295.730011,0.0,1868.77002,0.0,30.67,125.410004,153.130005,32.630001,332.630005,29.67,67.449997,59.560001,299.200012,111.940002,119.519997
2019-12-27,88.370003,189.389999,45.84,294.109985,0.0,1869.800049,0.0,30.17,125.190002,152.729996,32.549999,329.089996,28.440001,66.639999,59.080002,300.73999,112.389999,119.589996
2019-12-30,87.959999,187.830002,43.5,295.140015,0.0,1846.890015,0.0,29.74,124.300003,151.869995,32.029999,323.309998,28.299999,66.790001,58.66,297.720001,111.370003,119.400002
2019-12-31,88.089996,187.899994,43.02,293.920013,0.0,1847.839966,0.0,29.74,124.489998,151.429993,32.049999,323.570007,28.68,68.040001,58.48,298.589996,110.910004,118.839996
2020-01-02,89.739998,191.119995,43.580002,291.48999,0.0,1898.01001,0.0,30.99,125.849998,151.490005,32.299999,329.809998,29.09,68.720001,59.040001,303.390015,111.449997,118.940002
2020-01-03,87.900002,189.600006,43.189999,291.730011,0.0,1874.969971,0.0,31.370001,124.599998,149.270004,31.52,325.899994,27.65,67.279999,58.060001,300.429993,109.989998,117.889999
2020-01-06,87.699997,189.190002,43.099998,291.809998,0.0,1902.880005,0.0,31.58,124.059998,147.339996,31.639999,335.829987,27.32,70.32,57.66,301.230011,109.419998,117.650002
2020-01-07,86.769997,188.690002,44.25,291.350006,0.0,1906.859985,0.0,32.810001,123.410004,144.940002,32.540001,330.75,27.219999,71.900002,57.610001,300.209991,108.290001,116.559998
2020-01-08,87.300003,191.919998,45.080002,294.690002,0.0,1891.969971,0.0,33.93,125.540001,146.729996,33.049999,339.26001,27.84,72.550003,58.849998,305.100006,109.209999,116.160004
2020-01-09,87.949997,193.25,45.59,299.420013,0.0,1901.050049,0.0,33.970001,127.809998,146.449997,33.220001,335.660004,27.950001,72.620003,58.959999,309.100006,109.089996,117.360001
2020-01-10,87.309998,193.770004,46.060001,297.23999,0.0,1883.160034,0.0,34.009998,127.279999,145.389999,32.779999,329.049988,27.32,73.089996,59.240002,311.170013,108.599998,116.379997
2020-01-13,86.889999,195.330002,46.349998,299.869995,0.0,1891.300049,0.0,34.139999,128.539993,146.800003,32.689999,338.920013,27.389999,74.029999,59.490002,315.209991,109.290001,115.879997
2020-01-14,87.849998,196.050003,47.68,299.75,0.0,1869.439941,0.0,34.84,128.800003,147.149994,32.82,338.690002,27.530001,73.160004,61.450001,310.640015,109.089996,116.18
2020-01-15,88.290001,199.800003,47.080002,300.820007,0.0,1862.02002,0.0,35.009998,129.820007,147.300003,33.23,339.070007,27.58,76.940002,61.619999,314.25,109.629997,115.279999
2020-01-16,89.540001,200.949997,46.830002,303.029999,0.0,1877.939941,0.0,34.68,130.550003,149.020004,34.189999,338.619995,28.23,76.110001,61.880001,320.299988,111.599998,115.900002
2020-01-17,89.699997,204.699997,46.52,304.679993,0.0,1864.719971,0.0,35.130001,131.520004,150.259995,34.220001,339.670013,28.4,75.559998,62.029999,323.660004,113.919998,114.959999
2020-01-21,85.790001,207.289993,47.98,313.26001,0.0,1892.0,0.0,37.599998,130.529999,144.369995,34.09,338.109985,27.200001,76.730003,60.34,321.929993,110.620003,115.589996
2020-01-22,83.339996,207.899994,47.470001,311.890015,0.0,1887.459961,0.0,37.040001,131.490005,144.119995,34.02,326.0,27.32,75.540001,59.639999,324.309998,110.849998,116.099998
2020-01-23,84.879997,206.520004,48.48,312.880005,0.0,1884.579956,0.0,37.400002,131.369995,144.960007,33.889999,349.600006,28.799999,74.470001,60.27,324.980011,110.959999,115.809998
2020-01-24,81.900002,205.0,48.43,310.51001,0.0,1861.640015,0.0,36.799999,135.110001,141.020004,33.189999,353.160004,27.639999,73.0,58.810001,323.670013,108.489998,114.370003
2020-01-27,77.629997,201.690002,47.360001,309.450012,0.0,1828.339966,0.0,36.299999,130.639999,138.0,32.779999,342.880005,26.110001,70.440002,56.830002,315.769989,104.940002,115.860001
2020-01-28,77.050003,202.850006,48.209999,310.850006,0.0,1853.25,0.0,37.009998,132.449997,141.25,33.419998,348.519989,26.9,71.510002,57.48,320.269989,107.860001,116.599998
2020-01-29,75.209999,204.860001,46.84,309.579987,0.0,1858.0,0.0,36.990002,131.679993,142.610001,33.630001,343.160004,26.799999,73.580002,56.650002,320.320007,110.010002,115.889999
2020-01-30,77.75,208.210007,47.790001,309.470001,0.0,1870.680054,0.0,36.68,133.220001,143.309998,33.220001,347.73999,27.719999,74.540001,57.099998,324.459991,109.07,116.580002
2020-01-31,74.800003,198.970001,47.48,305.519989,0.0,2008.719971,0.0,36.290001,129.869995,140.059998,32.48,345.089996,26.84,76.300003,55.740002,315.940002,107.800003,114.489998
2020-02-03,74.910004,200.809998,47.959999,302.0,0.0,2004.199951,0.0,37.59,131.0,141.479996,33.07,358.0,27.16,87.660004,56.040001,324.519989,107.849998,114.269997
2020-02-04,78.889999,203.559998,50.0,304.899994,0.0,2049.669922,0.0,38.529999,131.850006,147.399994,33.959999,369.01001,28.43,85.790001,57.93,329.119995,110.940002,115.269997
2020-02-05,81.849998,202.809998,48.060001,308.950012,0.0,2039.869995,0.0,36.810001,133.600006,147.710007,33.389999,369.670013,29.1,86.989998,58.889999,328.320007,113.260002,116.809998
2020-02-06,80.5,203.039993,47.419998,310.609985,0.0,2050.22998,0.0,37.09,133.25,146.220001,38.41,366.950012,28.299999,87.260002,58.18,329.299988,112.699997,116.309998
2020-02-07,79.480003,202.740005,49.919998,313.630005,0.0,2079.280029,0.0,40.630001,131.820007,144.070007,37.029999,366.769989,28.379999,88.639999,57.919998,327.0,110.839996,116.449997
2020-02-10,79.470001,205.990005,53.720001,313.790009,0.0,2133.909912,0.0,40.009998,132.240005,145.729996,35.959999,371.070007,28.790001,89.669998,57.709999,330.279999,111.370003,115.25
2020-02-11,80.529999,203.940002,53.939999,310.679993,0.0,2150.800049,0.0,41.27,132.630005,147.190002,35.650002,373.690002,29.84,88.68,58.66,330.920013,112.940002,115.400002
2020-02-12,82.199997,207.440002,48.459999,315.119995,0.0,2160.0,0.0,41.25,133.240005,150.779999,36.790001,380.01001,30.469999,88.279999,59.470001,334.160004,113.699997,115.849998
2020-02-13,80.989998,207.399994,47.029999,318.200012,0.0,2149.870117,0.0,40.09,134.460007,146.720001,37.16,381.399994,30.09,89.860001,59.130001,335.839996,112.959999,117.440002
2020-02-14,79.550003,210.289993,44.689999,318.309998,0.0,2134.870117,0.0,39.66,135.869995,144.899994,36.91,380.399994,29.200001,90.949997,58.900002,340.950012,113.230003,117.889999
2020-02-18,80.239998,211.199997,45.099998,322.049988,0.0,2155.669922,0.0,40.18,135.600006,144.940002,38.060001,387.779999,28.629999,96.389999,58.720001,341.23999,111.93,119.629997
2020-02-19,79.419998,213.309998,46.240002,323.019989,0.0,2170.219971,0.0,41.049999,136.929993,147.630005,38.77,386.190002,28.33,103.93,58.509998,344.559998,112.669998,117.68
2020-02-20,79.910004,211.449997,45.470001,324.079987,0.0,2153.100098,0.0,40.919998,136.580002,146.839996,39.049999,386.0,28.51,105.290001,58.380001,344.450012,112.0,117.690002
2020-02-21,78.010002,208.809998,44.700001,321.950012,0.0,2095.969971,0.0,40.720001,134.899994,143.240005,38.310001,380.070007,27.82,101.760002,57.869999,339.700012,109.57,118.580002
2020-02-24,75.470001,198.789993,42.52,313.619995,0.0,2009.290039,0.0,38.310001,128.190002,134.830002,35.889999,368.700012,25.450001,105.010002,54.23,324.670013,104.019997,116.32
2020-02-25,70.57,188.399994,41.82,304.869995,0.0,1972.73999,0.0,35.889999,120.900002,124.080002,35.209999,360.089996,23.120001,107.080002,50.889999,302.890015,98.879997,114.389999
2020-02-26,66.529999,187.210007,39.860001,305.690002,0.0,1979.589966,0.0,34.450001,118.5,120.190002,34.630001,379.23999,22.309999,106.879997,49.59,298.040009,97.900002,113.779999
2020-02-27,64.940002,180.009995,37.779999,293.130005,0.0,1884.300049,0.0,32.450001,112.809998,119.639999,33.009998,371.709991,20.6,113.550003,48.189999,285.820007,95.830002,110.400002
2020-02-28,61.59,181.759995,38.119999,281.140015,0.0,1883.75,0.0,33.869999,109.93,124.0,33.200001,369.029999,19.049999,105.0,46.130001,290.25,97.199997,107.68
2020-03-02,61.259998,192.330002,36.91,309.140015,0.0,1953.949951,0.0,32.849998,113.870003,122.959999,35.82,381.049988,18.860001,113.110001,47.16,306.73999,96.459999,115.879997
2020-03-03,58.290001,185.729996,36.970001,302.730011,0.0,1908.98999,0.0,33.040001,108.010002,114.279999,34.93,368.769989,17.85,117.470001,46.18,292.0,93.330002,112.910004
2020-03-04,59.470001,194.289993,40.27,320.73999,0.0,1975.829956,0.0,34.529999,115.699997,118.330002,36.0,383.790009,18.530001,116.800003,48.5,302.359985,98.389999,116.769997
2020-03-05,51.59,186.960007,37.080002,315.76001,0.0,1924.030029,0.0,32.209999,110.940002,110.220001,34.970001,372.779999,16.040001,125.0,45.009998,290.730011,91.5,115.919998
2020-03-06,52.099998,184.360001,36.02,311.339996,0.0,1901.089966,0.0,31.68,108.239998,110.660004,33.459999,368.970001,15.97,114.32,45.889999,287.01001,90.449997,117.230003
