submission_date,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death
06/06/2020,1962755,1059861.0,28027.0,23574,-27.0,112316,79488.0,7102.0,668,-72.0
06/06/2021,33200576,19305120.0,2466997.0,10980,1465.0,596833,361134.0,35143.0,422,7.0
06/07/2020,1980536,1070957.0,28507.0,17781,488.0,112900,79852.0,7178.0,584,86.0
06/07/2021,33210537,19309780.0,2468082.0,9961,1922.0,597155,361266.0,35161.0,322,29.0
06/08/2020,1998574,1082529.0,29092.0,18038,606.0,113684,80312.0,7306.0,784,168.0
06/08/2021,33225120,19316205.0,2469910.0,14583,3620.0,597468,361494.0,35191.0,313,65.0
06/09/2020,2017170,1092936.0,29808.0,18596,739.0,114506,80867.0,7385.0,822,-8.0
06/09/2021,33244683,19322124.0,2471762.0,19099,8064.0,597854,361701.0,35236.0,368,13.0
06/10/2020,2039653,1105934.0,30100.0,22483,326.0,115386,81518.0,7408.0,880,57.0
06/10/2021,33260747,19328465.0,2473445.0,16063,3609.0,598252,361962.0,35257.0,398,58.0
06/11/2020,2062341,1119669.0,30474.0,22688,405.0,116255,82141.0,7417.0,869,24.0
06/11/2021,33274760,19334925.0,2474801.0,14013,2614.0,598652,362236.0,35271.0,400,26.0
06/12/2020,2091088,1134993.0,33439.0,28747,2990.0,117000,82669.0,7434.0,745,24.0
06/12/2021,33287230,19340650.0,2476201.0,12470,2707.0,598859,362345.0,35302.0,207,13.0
06/13/2020,2117096,1150345.0,33757.0,26008,334.0,117695,83170.0,7472.0,695,56.0
06/13/2021,33295821,19345016.0,2477142.0,8591,1399.0,599005,362412.0,35310.0,146,14.0
06/14/2020,2137716,1163156.0,33903.0,20620,158.0,118185,83517.0,7479.0,490,20.0
06/14/2021,33304101,19349019.0,2477855.0,8280,1620.0,599210,362498.0,35316.0,205,47.0
06/15/2020,2158304,1175164.0,34331.0,20588,454.0,118722,83878.0,7481.0,537,40.0
06/15/2021,33316944,19354158.0,2479283.0,12843,3090.0,599518,362671.0,35345.0,308,46.0
06/16/2020,2183230,1188510.0,34574.0,24926,285.0,119367,84298.0,7498.0,645,-48.0
06/16/2021,33330158,19359930.0,2480864.0,13214,2894.0,599851,362871.0,35379.0,333,-1.0
06/17/2020,2208833,1202993.0,35233.0,25603,689.0,120068,84797.0,7508.0,701,62.0
06/17/2021,33343436,19037127.0,2482014.0,13278,2958.0,600133,363038.0,35402.0,282,42.0
06/18/2020,2237593,1220008.0,35418.0,28760,218.0,120721,85234.0,7519.0,653,30.0
06/18/2021,33355462,19042524.0,2483027.0,12026,2145.0,600408,363225.0,35421.0,275,21.0
06/19/2020,2270902,1240030.0,35938.0,33309,553.0,121465,85767.0,7564.0,744,9.0
06/19/2021,33367860,19047494.0,2483922.0,12398,2108.0,600660,363373.0,35435.0,252,19.0
06/20/2020,2304241,1258411.0,36370.0,33339,453.0,122034,86156.0,7574.0,569,10.0
06/20/2021,33376792,19051859.0,2484716.0,8932,1439.0,600876,363499.0,35453.0,216,27.0
06/21/2020,2331568,1274338.0,36785.0,27327,432.0,122431,86421.0,7580.0,397,4.0
06/21/2021,33385446,19055881.0,2485398.0,8654,1557.0,601148,363656.0,35477.0,264,14.0
06/22/2020,2360267,1291433.0,37164.0,28699,428.0,122938,86739.0,7620.0,507,-224.0
06/22/2021,33398927,19390484.0,2486711.0,13481,3027.0,601458,363835.0,35485.0,310,48.0
06/23/2020,2398188,1312094.0,37719.0,37921,651.0,123683,87206.0,7632.0,745,256.0
06/23/2021,33412789,19396270.0,2488415.0,13862,2825.0,601796,364011.0,35522.0,338,18.0
06/24/2020,2435619,1437190.0,38485.0,37431,843.0,124375,87678.0,7641.0,692,43.0
06/24/2021,33428326,19403059.0,2489815.0,15537,3267.0,602109,364235.0,35536.0,313,17.0
06/25/2020,2482629,1460335.0,38771.0,47010,404.0,126920,88150.0,9501.0,721,-8.0
06/25/2021,33443421,19410361.0,2491170.0,15095,2768.0,602510,364509.0,35547.0,391,19.0
06/26/2020,2529183,1484434.0,39540.0,46554,827.0,127631,88633.0,9511.0,711,33.0
06/26/2021,33456604,19416236.0,2492315.0,13183,2599.0,602750,364681.0,35553.0,240,15.0
06/27/2020,2572802,1508164.0,39898.0,43619,406.0,128197,89017.0,9513.0,566,-5.0
06/27/2021,33467107,19422122.0,2493066.0,10503,1470.0,602922,364784.0,35563.0,172,13.0
06/28/2020,2610599,1529284.0,40454.0,37797,578.0,128635,89246.0,9519.0,438,10.0
06/28/2021,33477776,19426963.0,2493876.0,10669,2030.0,603115,364846.0,35584.0,193,50.0
06/29/2020,2649202,1551673.0,41198.0,38603,850.0,129120,89491.0,9523.0,485,30.0
06/29/2021,33493515,19432879.0,2495455.0,15739,3804.0,603392,365014.0,35596.0,277,25.0
06/30/2020,2695790,1577400.0,41791.0,46588,694.0,129761,89880.0,9538.0,641,-6.0
06/30/2021,33505127,19434325.0,2497186.0,11612,3988.0,603644,365137.0,35610.0,252,25.0
07/01/2020,2755533,1611269.0,42312.0,59743,613.0,130557,90391.0,9558.0,796,38.0
07/01/2021,33523832,19442111.0,2498726.0,18705,4056.0,603931,365319.0,35618.0,287,24.0
07/02/2020,2811143,1640961.0,42483.0,55610,311.0,131258,90789.0,9557.0,701,31.0
07/02/2021,33540670,19449571.0,2500108.0,16838,3137.0,604231,365512.0,35634.0,300,-5.0
07/03/2020,2871437,1674229.0,43449.0,60294,1052.0,132080,91306.0,9582.0,822,-46.0
07/03/2021,33553712,19454333.0,2501205.0,13042,2699.0,604377,365593.0,35638.0,146,9.0
07/04/2020,2921032,1700307.0,43776.0,49595,356.0,132607,91545.0,9592.0,527,11.0
07/04/2021,33564088,19458624.0,2502033.0,10372,1852.0,604492,365644.0,35642.0,115,6.0
07/05/2020,2961451,1724636.0,43523.0,40419,-217.0,133057,91731.0,9591.0,450,75.0
07/05/2021,33573305,19462330.0,2502790.0,9217,1659.0,604607,365700.0,35647.0,115,19.0
07/06/2020,3012665,1755203.0,44553.0,51214,1180.0,133703,92034.0,9588.0,646,-17.0
07/06/2021,33593504,19472705.0,2504064.0,20199,3411.0,604914,365895.0,35653.0,307,15.0
07/07/2020,3068725,1783713.0,44713.0,56060,329.0,134635,92597.0,9598.0,932,-31.0
07/07/2021,33616312,19480813.0,2506473.0,22808,5931.0,605178,366056.0,35674.0,264,24.0
07/08/2020,3134104,1819429.0,46049.0,65379,1489.0,135731,93130.0,9705.0,1096,142.0
07/08/2021,33800227,19490700.0,2664772.0,28130,6629.0,605446,366215.0,35687.0,268,25.0
07/09/2020,3196421,1851198.0,46380.0,62317,439.0,136711,93660.0,9710.0,980,-16.0
07/09/2021,33827849,19502098.0,2667262.0,27622,5681.0,605764,366411.0,35705.0,318,27.0
07/10/2020,3264993,1887846.0,47884.0,68572,1612.0,137669,94198.0,9714.0,958,14.0
07/10/2021,33848378,19509061.0,2669222.0,20529,4277.0,605909,366492.0,35712.0,145,10.0
07/11/2020,3333128,1921666.0,47641.0,68135,-151.0,138577,94680.0,9714.0,908,9.0
07/11/2021,33865155,19515911.0,2670740.0,16777,2876.0,606020,366543.0,35720.0,111,10.0
07/12/2020,3392772,1953024.0,47833.0,59644,270.0,139436,95095.0,9717.0,859,10.0
07/12/2021,33894501,19531218.0,2672243.0,29346,4306.0,606338,366726.0,35734.0,318,30.0
07/13/2020,3449315,1984610.0,49585.0,56543,1927.0,140165,95362.0,9739.0,729,-41.0
07/13/2021,33929384,19544404.0,2675407.0,34883,8579.0,606680,366927.0,35750.0,342,30.0
07/14/2020,3514321,2019213.0,49730.0,65006,269.0,141108,95783.0,9749.0,943,29.0
07/14/2021,33967962,19559144.0,2678954.0,38472,7793.0,607020,367076.0,35795.0,340,57.0
07/15/2020,3586631,2058850.0,50991.0,72310,1440.0,142261,96332.0,9794.0,1153,56.0
07/15/2021,34008633,19574791.0,2682694.0,40559,9164.0,607356,367226.0,35816.0,336,40.0
07/16/2020,3656815,2095716.0,52081.0,70184,1256.0,143361,96853.0,9807.0,1100,26.0
07/16/2021,34051035,19591605.0,2686357.0,42360,9083.0,607739,367447.0,35840.0,383,25.0
07/17/2020,3733901,2137221.0,53170.0,77086,1265.0,144472,97538.0,9679.0,1111,-132.0
07/17/2021,34082614,19602951.0,2689629.0,31508,6718.0,607924,367533.0,35849.0,185,10.0
07/18/2020,3801700,2174920.0,53214.0,67799,189.0,145474,98082.0,9653.0,1002,-17.0
07/18/2021,34111050,19613615.0,2692156.0,28391,4995.0,608079,367596.0,35864.0,155,24.0
07/19/2020,3861621,2208066.0,53591.0,59921,450.0,146409,98455.0,9685.0,935,32.0
07/19/2021,34156801,19638889.0,2695244.0,45485,7032.0,608378,367742.0,35884.0,299,31.0
07/20/2020,3920638,2238383.0,54576.0,59017,1148.0,147304,98776.0,9697.0,895,22.0
07/20/2021,34207940,19658628.0,2700293.0,51003,11012.0,608718,367918.0,35896.0,340,28.0
07/21/2020,3983966,2271544.0,56337.0,63328,1883.0,148492,99347.0,9716.0,1188,5.0
07/21/2021,34269730,19681116.0,2706683.0,61606,14976.0,609119,368068.0,35925.0,401,61.0
07/22/2020,4056631,2312365.0,57625.0,72665,1473.0,149680,99957.0,9675.0,1188,-29.0
07/22/2021,34342857,19706321.0,2718090.0,72844,19281.0,609475,368244.0,35933.0,356,17.0
07/23/2020,4130693,2352453.0,58704.0,74062,1260.0,150965,100561.0,9693.0,1285,33.0
07/23/2021,34411687,19734752.0,2724382.0,68485,13873.0,609914,368444.0,35957.0,439,38.0
07/24/2020,4204606,2393064.0,59859.0,73913,1290.0,152320,101277.0,9712.0,1355,28.0
07/24/2021,34465128,19753228.0,2729654.0,53319,10314.0,610184,368555.0,35979.0,270,28.0
07/25/2020,4265689,2431901.0,59860.0,61083,106.0,153470,101831.0,9718.0,1150,16.0
07/25/2021,34508432,19770744.0,2734171.0,43276,7387.0,610447,368647.0,35997.0,263,25.0
07/26/2020,4324695,2464419.0,59858.0,59006,119.0,154419,102253.0,9725.0,949,20.0
07/26/2021,34580032,19810336.0,2738810.0,71564,10869.0,610894,368842.0,36026.0,447,45.0
07/27/2020,4377960,2493404.0,61297.0,53265,1681.0,155374,102607.0,9736.0,955,30.0
07/27/2021,34666261,19843843.0,2747516.0,86087,20415.0,611433,369098.0,36059.0,539,8.0
07/28/2020,4437154,2524710.0,62368.0,59194,1351.0,156605,103197.0,9748.0,1231,-10.0
07/28/2021,34755912,19878367.0,2757106.0,89531,19009.0,611955,369316.0,36087.0,522,56.0
07/29/2020,4502285,2558897.0,64390.0,65131,2328.0,157764,103779.0,9720.0,1159,-21.0
07/29/2021,34855455,19917012.0,2769962.0,99314,22247.0,612481,369555.0,36126.0,526,56.0
07/30/2020,4569433,2597153.0,65108.0,67148,1045.0,159190,104558.0,9733.0,1426,7.0
07/30/2021,34960806,19959530.0,2779244.0,105017,19702.0,613164,369921.0,36162.0,553,67.0
07/31/2020,4638258,2635347.0,66902.0,68825,1999.0,160560,105271.0,9753.0,1370,37.0
07/31/2021,35042477,19988960.0,2786944.0,81507,14240.0,613560,370066.0,36180.0,396,33.0
08/01/2020,4694676,2667816.0,66743.0,56418,-69.0,161687,105834.0,9761.0,1127,-232.0
08/01/2021,35105551,20016498.0,2793209.0,63030,10607.0,613931,370195.0,36202.0,371,34.0
08/02/2020,4746136,2698216.0,67251.0,51460,586.0,162589,106262.0,9766.0,902,14.0
08/02/2021,35209221,20076789.0,2800741.0,103645,15751.0,614612,370497.0,36233.0,681,65.0
08/03/2020,4791440,2723413.0,68195.0,45304,1146.0,163491,106612.0,9777.0,902,257.0
08/03/2021,35320140,20120207.0,2811704.0,110597,21934.0,615339,370828.0,36286.0,727,77.0
08/04/2020,4843358,2748417.0,69286.0,51918,1374.0,164561,107105.0,9785.0,1070,23.0
08/04/2021,35444568,20168263.0,2824787.0,124095,25940.0,616104,371144.0,36311.0,765,61.0
08/05/2020,4899611,2776451.0,71671.0,56253,2689.0,165827,107755.0,9787.0,1266,-15.0
08/05/2021,35573955,20220665.0,2840132.0,129153,27572.0,616880,371457.0,36355.0,776,78.0
08/06/2020,4954771,2804045.0,74351.0,55160,3035.0,167021,108096.0,10016.0,1194,269.0
08/06/2021,35707697,20278439.0,2852092.0,125969,23146.0,617759,371834.0,36424.0,879,97.0
08/07/2020,5016913,2840441.0,74533.0,62142,418.0,168326,108791.0,10046.0,1305,20.0
08/07/2021,35827783,20329612.0,2861623.0,119987,18519.0,618366,372033.0,36442.0,607,42.0
08/08/2020,5068998,2870994.0,75246.0,52085,861.0,169347,109312.0,10070.0,1021,38.0
08/08/2021,35924977,20380096.0,2869873.0,97152,13632.0,618931,372261.0,36468.0,565,47.0
08/09/2020,5115357,2898585.0,75743.0,46359,595.0,170227,109713.0,10079.0,880,14.0
08/09/2021,36019046,20423115.0,2879061.0,93987,18701.0,619691,372474.0,36516.0,759,74.0
08/10/2020,5159506,2924582.0,76839.0,44149,1315.0,171057,110064.0,10087.0,830,18.0
08/10/2021,36155835,20477332.0,2894546.0,136606,31178.0,620706,372917.0,36584.0,1015,101.0
08/11/2020,5218697,2955553.0,79284.0,59191,2688.0,172153,110562.0,10132.0,1096,75.0
08/11/2021,36300749,20537902.0,2910750.0,144644,30357.0,621325,372878.0,36664.0,607,125.0
08/12/2020,5274244,2988330.0,80601.0,55547,1581.0,173498,111374.0,10134.0,1345,-11.0
08/12/2021,36452654,20605014.0,2927495.0,151639,29797.0,622340,373272.0,36731.0,1015,115.0
08/13/2020,5326397,3016252.0,81665.0,52153,1289.0,174683,111974.0,10165.0,1185,47.0
08/13/2021,36599384,20672955.0,2940983.0,146633,28580.0,623527,373748.0,36796.0,1173,115.0
08/14/2020,5382638,3050148.0,80828.0,56241,-649.0,175741,112531.0,10168.0,1058,6.0
08/14/2021,36738732,20736108.0,2954458.0,139181,23929.0,624379,374023.0,36828.0,852,57.0
08/15/2020,5434193,3080432.0,83670.0,51555,2934.0,176670,112957.0,10190.0,929,42.0
08/15/2021,36849477,20795886.0,2964513.0,110671,16994.0,625035,374237.0,36854.0,656,42.0
08/16/2020,5476113,3105456.0,84303.0,41920,704.0,177540,113443.0,10200.0,870,17.0
08/16/2021,36959949,20848251.0,2975249.0,110342,19649.0,625892,374504.0,36912.0,849,89.0
08/17/2020,5517933,3128565.0,85331.0,41820,1272.0,178224,113749.0,10213.0,684,11.0
08/17/2021,37111034,20907979.0,2994256.0,150835,34992.0,627107,375011.0,37014.0,1215,175.0
08/18/2020,5559648,3149979.0,87088.0,41715,1993.0,179177,114226.0,10223.0,953,33.0
08/18/2021,37280374,20979190.0,3012383.0,168300,34713.0,628578,375636.0,37080.0,1456,-14.0
08/19/2020,5606938,3175727.0,88529.0,47290,1814.0,180436,114942.0,10237.0,1259,-12.0
08/19/2021,37455618,21055530.0,3043599.0,175040,43779.0,629953,376168.0,37170.0,1346,111.0
08/20/2020,5653996,3201577.0,90000.0,47058,1897.0,181431,115506.0,10241.0,995,2.0
08/20/2021,37624542,21136141.0,3062508.0,166990,33796.0,631528,376856.0,37259.0,1561,162.0
08/21/2020,5701710,3230809.0,90778.0,47714,1111.0,182475,116075.0,10251.0,1044,23.0
08/21/2021,37767825,21204972.0,3075346.0,142907,21295.0,632670,377268.0,37316.0,1142,87.0
08/22/2020,5743554,3254743.0,91714.0,41844,1125.0,183449,116644.0,10257.0,974,26.0
08/22/2021,37894954,21273989.0,3087448.0,127059,18150.0,633538,377591.0,37361.0,855,87.0
08/23/2020,5780635,3277639.0,92496.0,37081,943.0,184278,117138.0,10267.0,829,14.0
08/23/2021,38012505,21334015.0,3096591.0,117482,20606.0,634733,377944.0,37472.0,1118,190.0
08/24/2020,5816662,3299179.0,93689.0,36027,1535.0,184882,117389.0,10300.0,604,38.0
08/24/2021,38176646,21402374.0,3116902.0,163774,37940.0,636352,378682.0,37561.0,1615,144.0
08/25/2020,5857589,3320715.0,95695.0,40927,2388.0,185790,117899.0,10327.0,908,50.0
08/25/2021,38354829,21483505.0,3137620.0,177926,38369.0,637991,379357.0,37632.0,1622,-221.0
08/26/2020,5905084,3344711.0,99508.0,47495,4940.0,186855,118573.0,10322.0,1065,-22.0
08/26/2021,38542212,21567626.0,3164162.0,187130,41525.0,639758,380119.0,37749.0,1736,198.0
08/27/2020,5952312,3368053.0,101134.0,47228,2007.0,187817,119106.0,10349.0,962,34.0
08/27/2021,38725267,21658923.0,3185416.0,182854,35724.0,641619,380925.0,37852.0,1819,175.0
08/28/2020,5999251,3396589.0,103125.0,46939,3771.0,188855,119695.0,10370.0,1038,35.0
08/28/2021,38876858,21739267.0,3201075.0,151230,24720.0,643034,381456.0,37936.0,1415,138.0
08/29/2020,6040274,3420144.0,104253.0,41023,1310.0,189667,120164.0,10377.0,812,20.0
08/29/2021,38995307,21809122.0,3213755.0,118270,17994.0,644174,381899.0,38000.0,1107,112.0
08/30/2020,6076906,3441976.0,105037.0,36632,977.0,190400,120595.0,10391.0,733,18.0
08/30/2021,39130054,21880159.0,3225244.0,134664,21547.0,645437,382374.0,38096.0,1228,171.0
08/31/2020,6116475,3462797.0,106615.0,39569,2085.0,190972,120856.0,10403.0,572,14.0
08/31/2021,39307531,21957343.0,3248302.0,176973,38332.0,647211,383162.0,38255.0,1724,208.0
09/01/2020,6155323,3484164.0,108327.0,38848,2244.0,191825,121324.0,10446.0,853,53.0
09/01/2021,39506715,22057201.0,3274728.0,198861,41090.0,649219,384021.0,38349.0,1972,141.0
09/02/2020,6199820,3507446.0,111997.0,42792,2906.0,192708,121860.0,10440.0,883,-18.0
09/02/2021,39689336,22140831.0,3302738.0,182220,43049.0,651239,384912.0,38435.0,2004,238.0
09/03/2020,6245397,3598107.0,113845.0,45577,2575.0,193646,122447.0,10455.0,938,33.0
09/03/2021,39872572,22229561.0,3323684.0,182848,35363.0,653169,385788.0,38565.0,1902,202.0
09/04/2020,6296691,3629275.0,115814.0,51294,2565.0,194567,123001.0,10487.0,921,14.0
09/04/2021,40015156,22301128.0,3339220.0,142167,25731.0,654609,386372.0,38630.0,1440,106.0
09/05/2020,6337994,3654589.0,116919.0,41303,1390.0,195339,123474.0,10495.0,772,22.0
09/05/2021,40140090,22376088.0,3352390.0,124657,17776.0,655872,386919.0,38692.0,1214,113.0
09/06/2020,6371982,3675300.0,117755.0,33988,1051.0,196018,123873.0,10500.0,679,10.0
09/06/2021,40250795,22440927.0,3364855.0,110301,17059.0,656910,387294.0,38763.0,1023,85.0
09/07/2020,6396571,3690287.0,118879.0,24589,1298.0,196418,124014.0,10508.0,400,29.0
09/07/2021,40369290,22755026.0,3379230.0,118405,22911.0,658441,390266.0,38926.0,1444,251.0
09/08/2020,6425189,3707256.0,120346.0,28618,2189.0,196991,124330.0,10524.0,573,25.0
09/08/2021,40540523,22824877.0,3404517.0,169886,42448.0,660524,391237.0,39097.0,2025,145.0
09/09/2020,6460757,3725754.0,122565.0,35568,2980.0,197834,124800.0,10549.0,843,8.0
09/09/2021,40727549,22902939.0,3432717.0,186622,48833.0,662756,392267.0,39253.0,2226,215.0
09/10/2020,6499855,3747306.0,124530.0,39098,2746.0,198672,125314.0,10569.0,838,38.0
09/10/2021,40897238,22990109.0,3454035.0,169340,31421.0,665020,393247.0,39371.0,2215,198.0
09/11/2020,6544456,3772939.0,126890.0,44601,2988.0,199539,125840.0,10608.0,867,47.0
09/11/2021,41050840,23075256.0,3472410.0,153075,27196.0,666701,393969.0,39465.0,1681,157.0
09/12/2020,6584495,3796799.0,128397.0,40039,1859.0,200190,126258.0,10616.0,651,30.0
09/12/2021,41167177,23146265.0,3486490.0,116258,17229.0,667829,394425.0,39558.0,1109,135.0
09/13/2020,6617393,3817157.0,129600.0,32898,1367.0,200915,126759.0,10628.0,725,18.0
09/13/2021,41281084,23206292.0,3498722.0,113743,20878.0,669160,394971.0,39687.0,1278,177.0
09/14/2020,6652150,3836487.0,131234.0,34757,2103.0,201366,126923.0,10661.0,451,35.0
09/14/2021,41443686,23283127.0,3520861.0,161942,36452.0,671556,396227.0,39883.0,2391,375.0
09/15/2020,6689378,3856589.0,133592.0,37228,2961.0,202141,127397.0,10708.0,775,52.0
09/15/2021,41607516,23362415.0,3543217.0,162914,33899.0,674029,397364.0,40143.0,2365,283.0
09/16/2020,6734301,3880531.0,136533.0,44923,3891.0,203222,127932.0,10743.0,1081,199.0
09/16/2021,41775229,23442437.0,3571071.0,167173,38806.0,676119,398291.0,40318.0,2065,295.0
09/17/2020,6779705,3906541.0,139373.0,45404,3413.0,203956,128405.0,10761.0,734,3.0
09/17/2021,41933144,23523795.0,3589814.0,157384,29380.0,678403,399355.0,40462.0,2247,252.0
09/18/2020,6827887,3934248.0,142489.0,48182,3787.0,204789,128926.0,10797.0,833,37.0
09/18/2021,42056631,23591350.0,3603792.0,122912,20737.0,679927,400065.0,40559.0,1524,129.0
09/19/2020,6870272,3960455.0,144188.0,42385,2259.0,205436,129338.0,10804.0,647,28.0
09/19/2021,42153719,23652996.0,3613395.0,97001,13172.0,681052,400597.0,40627.0,1092,106.0
09/20/2020,6904548,3980932.0,145375.0,34276,1386.0,205906,129609.0,10815.0,470,-4.0
09/20/2021,42247408,23705766.0,3623828.0,93656,15661.0,682414,401120.0,40769.0,1310,140.0
09/21/2020,6946184,4001401.0,147102.0,41636,2329.0,206478,129852.0,10831.0,572,79.0
09/21/2021,42382907,23771162.0,3642746.0,134875,28577.0,684750,402231.0,40977.0,2327,369.0
09/22/2020,6996297,4021283.0,148976.0,50113,2626.0,207126,130248.0,10812.0,648,-3.0
09/22/2021,42515628,23837563.0,3661434.0,132276,27854.0,687088,403369.0,41176.0,2268,204.0
09/23/2020,7039247,4047059.0,151370.0,42950,3234.0,208046,130819.0,10837.0,920,23.0
09/23/2021,42652535,23907019.0,3682037.0,135441,30110.0,689147,404310.0,41344.0,2035,207.0
09/24/2020,7085657,4071029.0,154895.0,46410,4174.0,208796,131294.0,10856.0,750,33.0
09/24/2021,42786322,23961256.0,3713609.0,133006,40101.0,691569,405478.0,41476.0,2361,202.0
09/25/2020,7135876,4099634.0,157610.0,50219,3425.0,209572,131769.0,10876.0,776,-10.0
09/25/2021,42883475,23996143.0,3740132.0,96507,31222.0,692973,406041.0,41592.0,1404,153.0
09/26/2020,7178635,4125939.0,159413.0,42759,2067.0,210250,132190.0,10881.0,678,21.0
09/26/2021,42961681,24025980.0,3763028.0,77967,25399.0,693981,406469.0,41676.0,981,108.0
09/27/2020,7213999,4148061.0,160743.0,35364,1654.0,210744,132482.0,10892.0,494,14.0
09/27/2021,43063878,24074683.0,3787109.0,101584,28883.0,695850,407229.0,42228.0,1422,208.0
09/28/2020,7253177,4169903.0,162782.0,39178,2889.0,211164,132707.0,10906.0,420,14.0
09/28/2021,43181969,24127387.0,3806421.0,117022,28636.0,697950,408386.0,42411.0,2078,229.0
09/29/2020,7292111,4191388.0,165261.0,38934,3361.0,211951,133042.0,11101.0,787,199.0
09/29/2021,43299702,24188279.0,3824379.0,116379,25053.0,700173,409323.0,42569.0,2173,268.0
09/30/2020,7338689,4215985.0,168178.0,46578,4203.0,212648,133608.0,10944.0,697,-168.0
09/30/2021,43423617,24252275.0,3843242.0,122488,25804.0,702115,410219.0,42692.0,1908,192.0
10/01/2020,7386174,4242938.0,170577.0,47485,3330.0,213410,134071.0,10965.0,762,39.0
10/01/2021,43545133,24318642.0,3858003.0,120088,21371.0,704244,411438.0,42784.0,2087,164.0
10/02/2020,7437345,4271924.0,174049.0,51171,4473.0,214327,134674.0,11004.0,917,33.0
10/02/2021,43627659,24364138.0,3868347.0,82033,13564.0,705517,412018.0,42899.0,1273,134.0
10/03/2020,7485088,4297414.0,176108.0,47743,2679.0,214867,134986.0,11019.0,540,18.0
10/03/2021,43696997,24405556.0,3875476.0,69131,9160.0,706445,412404.0,42972.0,904,97.0
10/04/2020,7520739,4319776.0,177548.0,35651,1707.0,215461,135313.0,11031.0,594,45.0
10/04/2021,43783089,24461893.0,3883720.0,86063,11903.0,707717,413080.0,43123.0,1203,166.0
10/05/2020,7562356,4344054.0,179553.0,41617,2761.0,215986,135585.0,11044.0,525,22.0
10/05/2021,43888142,24511549.0,3900374.0,104815,24388.0,709731,414170.0,43269.0,2014,274.0
10/06/2020,7604333,4366948.0,182885.0,41977,4213.0,216623,135945.0,11059.0,637,15.0
10/06/2021,44006424,24565399.0,3925438.0,107746,21853.0,711746,415123.0,43423.0,1964,176.0
10/07/2020,7659137,4395721.0,186391.0,54804,5950.0,217423,136392.0,11102.0,800,32.0
10/07/2021,44119198,24624530.0,3944612.0,111981,24879.0,713444,415990.0,43540.0,1682,216.0
10/08/2020,7714802,4427738.0,189733.0,55665,4584.0,218164,136838.0,11117.0,741,43.0
10/08/2021,44227501,24684277.0,3957928.0,107759,19580.0,715677,417191.0,43668.0,2193,242.0
10/09/2020,7773897,4463324.0,193084.0,59095,4382.0,218963,137327.0,11132.0,799,-20.0
10/09/2021,44298688,24723524.0,3966260.0,70539,10863.0,716686,417598.0,43750.0,1009,105.0
10/10/2020,7827811,4493423.0,195317.0,53914,2931.0,219634,137738.0,11150.0,671,20.0
10/10/2021,44358839,24760817.0,3972637.0,59990,7753.0,717696,417909.0,43816.0,712,79.0
10/11/2020,7872757,4521273.0,196898.0,44946,2082.0,220212,138044.0,11170.0,578,-26.0
10/11/2021,44433075,24808446.0,3978834.0,74152,9523.0,718611,418494.0,43894.0,868,144.0
10/12/2020,7922532,4552642.0,199228.0,49775,3224.0,220724,138304.0,11185.0,512,124.0
10/12/2021,44524801,24851458.0,3991769.0,91077,19113.0,720547,419479.0,44048.0,1926,315.0
10/13/2020,7973347,4581011.0,202225.0,50815,4244.0,221387,138677.0,11212.0,663,-46.0
10/13/2021,44622508,24901882.0,4005784.0,96975,19328.0,722360,420290.0,44176.0,1754,284.0
10/14/2020,8031560,4612883.0,205994.0,58213,5915.0,222213,139098.0,11250.0,826,110.0
10/14/2021,44719623,24952852.0,4021916.0,96617,21071.0,723884,421051.0,44310.0,1517,224.0
10/15/2020,8094951,4649695.0,209290.0,63391,4739.0,222938,139570.0,11227.0,725,-3.0
10/15/2021,44811380,25004062.0,4032297.0,90951,14729.0,725922,422240.0,44403.0,1980,188.0
10/16/2020,8164524,4687417.0,214399.0,69573,6350.0,223818,140104.0,11266.0,880,33.0
10/16/2021,44874819,25038573.0,4040198.0,62614,9820.0,726811,422302.0,44809.0,889,422.0
10/17/2020,8218852,4717900.0,217396.0,54328,3873.0,224494,140521.0,11274.0,676,13.0
10/17/2021,44924622,25068906.0,4044952.0,49727,5859.0,727496,422319.0,45205.0,672,401.0
10/18/2020,8267844,4745827.0,219250.0,48992,2493.0,225248,140938.0,11349.0,754,109.0
10/18/2021,44994312,25114711.0,4051887.0,69667,9554.0,729722,423639.0,45633.0,1213,-643.0
10/19/2020,8330031,4785193.0,222237.0,62187,4189.0,225862,141269.0,11367.0,614,23.0
10/19/2021,45075844,25153193.0,4065824.0,81012,19397.0,731550,424749.0,45756.0,1827,270.0
10/20/2020,8389010,4820255.0,225792.0,58979,5173.0,226671,141735.0,11384.0,809,42.0
10/20/2021,45152757,25194248.0,4076768.0,76381,15486.0,733344,425633.0,45910.0,1716,304.0
10/21/2020,8459574,4859678.0,230030.0,70564,6631.0,227729,142361.0,11432.0,1058,-31.0
10/21/2021,45240418,25240973.0,4091409.0,87284,18421.0,734858,426399.0,46018.0,1514,118.0
10/22/2020,8534608,4900061.0,236211.0,75034,8039.0,228671,142971.0,11451.0,942,43.0
10/22/2021,45321326,25287444.0,4101066.0,80592,13595.0,736779,427581.0,46157.0,1844,230.0
10/23/2020,8617785,4947805.0,242821.0,83177,8443.0,229613,143507.0,11498.0,942,42.0
